Algorithm,Dimension,Active,DirectionMean,DirectionStd,RewardMean,RewardStd
SimpleLinBandit,0,1,634.7152737455074,0.0,4.323090214084724,0.0
SimpleLinBandit,1,0,122.33177463556082,0.0,0.4730841440384539,0.0
TuRBO-1,0,1,16.543363920206257,0.0,1.4364695315060216,0.0
TuRBO-1,1,0,57.36441222266377,0.0,3.6713908498738714,0.0
REMBO,0,1,35.80866497545312,0.0,0.0,0.0
REMBO,1,0,47.94211603734938,0.0,0.0,0.0
